Local time,Open,High,Low,Close,Volume
01.08.2024 00:47:49.000 GMT+0100,1.28525,1.28525,1.28525,1.28525,0.9
01.08.2024 00:47:51.000 GMT+0100,1.28526,1.28526,1.28525,1.28525,1.8
01.08.2024 00:47:55.000 GMT+0100,1.28525,1.28525,1.28525,1.28525,0.9
01.08.2024 00:47:58.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,0.9
01.08.2024 00:48:01.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,1.8
01.08.2024 00:48:03.000 GMT+0100,1.28523,1.28523,1.28523,1.28523,0.9
01.08.2024 00:48:04.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,0.9
01.08.2024 00:48:10.000 GMT+0100,1.28525,1.28525,1.28524,1.28524,1.8
01.08.2024 00:48:11.000 GMT+0100,1.28524,1.28525,1.28524,1.28525,1.8
01.08.2024 00:48:15.000 GMT+0100,1.28522,1.28524,1.28522,1.28524,1.8
01.08.2024 00:48:27.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,0.9
01.08.2024 00:48:28.000 GMT+0100,1.28526,1.28526,1.28526,1.28526,2.7000000000000006
01.08.2024 00:48:49.000 GMT+0100,1.28526,1.28526,1.28526,1.28526,0.9
01.08.2024 00:49:08.000 GMT+0100,1.28524,1.28524,1.28522,1.28522,8.19
01.08.2024 00:49:09.000 GMT+0100,1.28522,1.28522,1.28522,1.28522,1.8
01.08.2024 00:49:26.000 GMT+0100,1.28519,1.28520,1.28519,1.28520,3.6
01.08.2024 00:49:27.000 GMT+0100,1.28517,1.28517,1.28517,1.28517,0.9
01.08.2024 00:49:29.000 GMT+0100,1.28515,1.28515,1.28513,1.28513,2.7000000000000006
01.08.2024 00:49:30.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,0.9
01.08.2024 00:49:39.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,0.9
01.08.2024 00:49:40.000 GMT+0100,1.28513,1.28513,1.28513,1.28513,0.9
01.08.2024 00:49:43.000 GMT+0100,1.28513,1.28513,1.28513,1.28513,0.9
01.08.2024 00:49:44.000 GMT+0100,1.28512,1.28513,1.28512,1.28513,1.8
01.08.2024 00:49:45.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,1.8
01.08.2024 00:49:47.000 GMT+0100,1.28512,1.28513,1.28512,1.28513,1.8
01.08.2024 00:49:48.000 GMT+0100,1.28512,1.28513,1.28512,1.28513,1.8
01.08.2024 00:49:49.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,0.9
01.08.2024 00:49:50.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,1.8
01.08.2024 00:49:51.000 GMT+0100,1.28512,1.28512,1.28512,1.28512,0.9
01.08.2024 00:49:52.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,1.8
01.08.2024 00:49:54.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,0.9
01.08.2024 00:49:55.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,0.9
01.08.2024 00:49:56.000 GMT+0100,1.28515,1.28515,1.28515,1.28515,1.89
01.08.2024 00:49:57.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,0.9
01.08.2024 00:49:59.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,1.8
01.08.2024 00:50:00.000 GMT+0100,1.28515,1.28515,1.28515,1.28515,1.8
01.08.2024 00:50:02.000 GMT+0100,1.28514,1.28514,1.28514,1.28514,0.9
01.08.2024 00:50:03.000 GMT+0100,1.28515,1.28515,1.28515,1.28515,0.9
01.08.2024 00:50:06.000 GMT+0100,1.28515,1.28515,1.28515,1.28515,0.9
01.08.2024 00:50:07.000 GMT+0100,1.28517,1.28517,1.28517,1.28517,0.9
01.08.2024 00:50:15.000 GMT+0100,1.28516,1.28521,1.28516,1.28521,2.7000000000000006
01.08.2024 00:50:22.000 GMT+0100,1.28523,1.28524,1.28523,1.28524,3.24
01.08.2024 00:50:28.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,2.34
01.08.2024 00:50:38.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,0.9
01.08.2024 00:50:43.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,1.89
01.08.2024 00:50:44.000 GMT+0100,1.28524,1.28525,1.28524,1.28525,1.8
01.08.2024 00:50:45.000 GMT+0100,1.28527,1.28527,1.28527,1.28527,1.89
01.08.2024 00:50:50.000 GMT+0100,1.28525,1.28525,1.28525,1.28525,0.9900000000000001
01.08.2024 00:50:51.000 GMT+0100,1.28527,1.28527,1.28527,1.28527,1.8
01.08.2024 00:50:55.000 GMT+0100,1.28526,1.28526,1.28526,1.28526,0.9
01.08.2024 00:50:57.000 GMT+0100,1.28526,1.28529,1.28526,1.28529,2.7000000000000006
01.08.2024 00:51:05.000 GMT+0100,1.28529,1.28534,1.28529,1.28534,3.1500000000000004
01.08.2024 00:51:06.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:51:07.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,1.8
01.08.2024 00:51:11.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9
01.08.2024 00:51:12.000 GMT+0100,1.28534,1.28534,1.28534,1.28534,1.8
01.08.2024 00:51:17.000 GMT+0100,1.28535,1.28535,1.28535,1.28535,1.8
01.08.2024 00:51:20.000 GMT+0100,1.28536,1.28536,1.28536,1.28536,1.8
01.08.2024 00:51:29.000 GMT+0100,1.28538,1.28538,1.28538,1.28538,0.9
01.08.2024 00:51:30.000 GMT+0100,1.28538,1.28539,1.28538,1.28538,2.37
01.08.2024 00:51:31.000 GMT+0100,1.28538,1.28538,1.28538,1.28538,0.9
01.08.2024 00:51:32.000 GMT+0100,1.28538,1.28538,1.28537,1.28537,3.6900000000000004
01.08.2024 00:51:35.000 GMT+0100,1.28537,1.28537,1.28537,1.28537,1.89
01.08.2024 00:51:37.000 GMT+0100,1.28536,1.28537,1.28536,1.28537,1.8
01.08.2024 00:51:39.000 GMT+0100,1.28537,1.28537,1.28537,1.28537,2.79
01.08.2024 00:51:42.000 GMT+0100,1.28536,1.28543,1.28536,1.28542,8.19
01.08.2024 00:51:43.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,2.79
01.08.2024 00:51:47.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,2.79
01.08.2024 00:51:49.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,2.79
01.08.2024 00:51:52.000 GMT+0100,1.28547,1.28548,1.28547,1.28547,3.6
01.08.2024 00:51:59.000 GMT+0100,1.28547,1.28549,1.28547,1.28549,2.7000000000000006
01.08.2024 00:52:05.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,2.7000000000000006
01.08.2024 00:52:09.000 GMT+0100,1.28548,1.28548,1.28546,1.28546,2.7000000000000006
01.08.2024 00:52:10.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,2.25
01.08.2024 00:52:17.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 00:52:18.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,2.25
01.08.2024 00:52:19.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 00:52:25.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 00:52:32.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 00:52:33.000 GMT+0100,1.28544,1.28545,1.28544,1.28545,3.6
01.08.2024 00:52:34.000 GMT+0100,1.28545,1.28545,1.28544,1.28544,4.05
01.08.2024 00:52:35.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,3.15
01.08.2024 00:52:37.000 GMT+0100,1.28545,1.28545,1.28542,1.28543,6.3
01.08.2024 00:52:38.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,2.7000000000000006
01.08.2024 00:52:39.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,2.7000000000000006
01.08.2024 00:52:41.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,1.8
01.08.2024 00:52:42.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,2.7000000000000006
01.08.2024 00:52:43.000 GMT+0100,1.28543,1.28544,1.28541,1.28541,3.6
01.08.2024 00:52:44.000 GMT+0100,1.28542,1.28542,1.28541,1.28541,3.6
01.08.2024 00:52:46.000 GMT+0100,1.28542,1.28542,1.28542,1.28542,0.9
01.08.2024 00:52:48.000 GMT+0100,1.28541,1.28541,1.28541,1.28541,0.9
01.08.2024 00:52:49.000 GMT+0100,1.28542,1.28542,1.28541,1.28541,1.8
01.08.2024 00:52:52.000 GMT+0100,1.28542,1.28543,1.28542,1.28542,3.6
01.08.2024 00:52:53.000 GMT+0100,1.28543,1.28543,1.28542,1.28542,1.8
01.08.2024 00:52:55.000 GMT+0100,1.28542,1.28543,1.28542,1.28543,1.8
01.08.2024 00:52:57.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:52:59.000 GMT+0100,1.28543,1.28550,1.28543,1.28550,4.5
01.08.2024 00:53:00.000 GMT+0100,1.28551,1.28551,1.28551,1.28551,0.9
01.08.2024 00:53:01.000 GMT+0100,1.28551,1.28556,1.28551,1.28556,3.6
01.08.2024 00:53:05.000 GMT+0100,1.28556,1.28556,1.28555,1.28555,2.7000000000000006
01.08.2024 00:53:06.000 GMT+0100,1.28555,1.28555,1.28555,1.28555,0.9
01.08.2024 00:53:19.000 GMT+0100,1.28556,1.28556,1.28555,1.28555,1.8
01.08.2024 00:53:20.000 GMT+0100,1.28555,1.28555,1.28555,1.28555,1.8
01.08.2024 00:53:21.000 GMT+0100,1.28555,1.28556,1.28555,1.28556,1.8
01.08.2024 00:53:22.000 GMT+0100,1.28556,1.28556,1.28556,1.28556,0.9
01.08.2024 00:53:29.000 GMT+0100,1.28556,1.28556,1.28556,1.28556,0.9
01.08.2024 00:53:30.000 GMT+0100,1.28556,1.28556,1.28556,1.28556,0.9
01.08.2024 00:53:35.000 GMT+0100,1.28555,1.28556,1.28555,1.28555,2.7000000000000006
01.08.2024 00:53:38.000 GMT+0100,1.28555,1.28555,1.28555,1.28555,1.8
01.08.2024 00:53:43.000 GMT+0100,1.28556,1.28556,1.28554,1.28555,3.6
01.08.2024 00:53:44.000 GMT+0100,1.28552,1.28553,1.28552,1.28552,5.400000000000001
01.08.2024 00:53:49.000 GMT+0100,1.28553,1.28553,1.28552,1.28552,3.6
01.08.2024 00:53:50.000 GMT+0100,1.28552,1.28552,1.28552,1.28552,0.9
01.08.2024 00:53:51.000 GMT+0100,1.28552,1.28553,1.28552,1.28553,1.8
01.08.2024 00:53:52.000 GMT+0100,1.28552,1.28552,1.28546,1.28546,5.4
01.08.2024 00:53:53.000 GMT+0100,1.28546,1.28547,1.28546,1.28547,2.7000000000000006
01.08.2024 00:53:55.000 GMT+0100,1.28547,1.28547,1.28544,1.28544,1.8
01.08.2024 00:53:56.000 GMT+0100,1.28544,1.28547,1.28544,1.28546,5.4
01.08.2024 00:53:58.000 GMT+0100,1.28547,1.28548,1.28547,1.28548,1.8
01.08.2024 00:53:59.000 GMT+0100,1.28545,1.28546,1.28545,1.28546,2.7000000000000006
01.08.2024 00:54:00.000 GMT+0100,1.28546,1.28546,1.28543,1.28543,5.400000000000001
01.08.2024 00:54:05.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 00:54:11.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 00:54:12.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 00:54:14.000 GMT+0100,1.28545,1.28546,1.28545,1.28545,4.5
01.08.2024 00:54:16.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 00:54:17.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 00:54:18.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,0.9
01.08.2024 00:54:19.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,1.8
01.08.2024 00:54:20.000 GMT+0100,1.28547,1.28547,1.28546,1.28546,1.8
01.08.2024 00:54:23.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 00:54:31.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 00:54:35.000 GMT+0100,1.28547,1.28547,1.28546,1.28546,1.8
01.08.2024 00:54:40.000 GMT+0100,1.28551,1.28554,1.28551,1.28553,14.489999999999998
01.08.2024 00:54:41.000 GMT+0100,1.28553,1.28553,1.28553,1.28553,0.9
01.08.2024 00:54:43.000 GMT+0100,1.28547,1.28547,1.28545,1.28546,3.6
01.08.2024 00:54:44.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.9
01.08.2024 00:54:47.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 00:54:50.000 GMT+0100,1.28543,1.28544,1.28543,1.28544,2.7000000000000006
01.08.2024 00:55:00.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,4.500000000000001
01.08.2024 00:55:10.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,1.8
01.08.2024 00:55:15.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 00:55:16.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,1.8
01.08.2024 00:55:17.000 GMT+0100,1.28546,1.28546,1.28543,1.28545,5.49
01.08.2024 00:55:18.000 GMT+0100,1.28543,1.28544,1.28543,1.28544,3.24
01.08.2024 00:55:19.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.12
01.08.2024 00:55:20.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,1.89
01.08.2024 00:55:22.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 00:55:25.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:55:26.000 GMT+0100,1.28542,1.28542,1.28542,1.28542,0.9
01.08.2024 00:55:27.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,1.8
01.08.2024 00:55:29.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,1.89
01.08.2024 00:55:34.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:55:44.000 GMT+0100,1.28544,1.28544,1.28543,1.28544,5.13
01.08.2024 00:55:49.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:55:54.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 00:55:58.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:56:06.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,1.89
01.08.2024 00:56:08.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,3.24
01.08.2024 00:56:10.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:56:18.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 00:56:20.000 GMT+0100,1.28543,1.28543,1.28536,1.28536,6.39
01.08.2024 00:56:21.000 GMT+0100,1.28535,1.28535,1.28533,1.28533,1.8
01.08.2024 00:56:23.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:56:27.000 GMT+0100,1.28534,1.28534,1.28534,1.28534,1.89
01.08.2024 00:56:28.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,1.8
01.08.2024 00:56:35.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9
01.08.2024 00:56:36.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9
01.08.2024 00:56:37.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:56:39.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.9
01.08.2024 00:56:40.000 GMT+0100,1.28531,1.28531,1.28530,1.28530,1.8
01.08.2024 00:56:43.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,1.8
01.08.2024 00:56:44.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.9
01.08.2024 00:56:48.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,1.8
01.08.2024 00:56:49.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:56:51.000 GMT+0100,1.28532,1.28533,1.28532,1.28533,2.7000000000000006
01.08.2024 00:56:54.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:56:56.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:57:03.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9
01.08.2024 00:57:04.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,1.8
01.08.2024 00:57:09.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,1.8
01.08.2024 00:57:10.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:57:11.000 GMT+0100,1.28533,1.28533,1.28532,1.28532,3.6
01.08.2024 00:57:18.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.9
01.08.2024 00:57:19.000 GMT+0100,1.28532,1.28533,1.28532,1.28533,1.8
01.08.2024 00:57:20.000 GMT+0100,1.28529,1.28529,1.28525,1.28526,5.4
01.08.2024 00:57:22.000 GMT+0100,1.28526,1.28526,1.28525,1.28525,1.8
01.08.2024 00:57:24.000 GMT+0100,1.28526,1.28527,1.28526,1.28527,1.8
01.08.2024 00:57:25.000 GMT+0100,1.28527,1.28527,1.28527,1.28527,2.7000000000000006
01.08.2024 00:57:27.000 GMT+0100,1.28527,1.28527,1.28527,1.28527,4.5
01.08.2024 00:57:28.000 GMT+0100,1.28527,1.28528,1.28527,1.28528,3.6
01.08.2024 00:57:30.000 GMT+0100,1.28531,1.28531,1.28530,1.28530,0.24
01.08.2024 00:57:31.000 GMT+0100,1.28530,1.28530,1.28530,1.28530,0.12
01.08.2024 00:57:34.000 GMT+0100,1.28529,1.28529,1.28528,1.28529,0.35999999999999993
01.08.2024 00:57:35.000 GMT+0100,1.28528,1.28528,1.28528,1.28528,0.12
01.08.2024 00:57:38.000 GMT+0100,1.28528,1.28528,1.28526,1.28526,0.35999999999999993
01.08.2024 00:57:39.000 GMT+0100,1.28526,1.28526,1.28526,1.28526,0.12
01.08.2024 00:57:40.000 GMT+0100,1.28528,1.28528,1.28527,1.28528,0.48
01.08.2024 00:57:47.000 GMT+0100,1.28527,1.28528,1.28527,1.28527,0.48
01.08.2024 00:57:50.000 GMT+0100,1.28528,1.28529,1.28528,1.28528,0.35999999999999993
01.08.2024 00:57:51.000 GMT+0100,1.28529,1.28529,1.28529,1.28529,0.12
01.08.2024 00:57:53.000 GMT+0100,1.28528,1.28531,1.28528,1.28531,0.24
01.08.2024 00:57:54.000 GMT+0100,1.28530,1.28530,1.28530,1.28530,0.12
01.08.2024 00:58:01.000 GMT+0100,1.28530,1.28531,1.28530,1.28531,0.24
01.08.2024 00:58:03.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.12
01.08.2024 00:58:08.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.12
01.08.2024 00:58:18.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.12
01.08.2024 00:58:23.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.12
01.08.2024 00:58:26.000 GMT+0100,1.28528,1.28528,1.28528,1.28528,0.12
01.08.2024 00:58:27.000 GMT+0100,1.28528,1.28528,1.28528,1.28528,0.9900000000000001
01.08.2024 00:58:37.000 GMT+0100,1.28528,1.28531,1.28528,1.28531,2.1
01.08.2024 00:58:42.000 GMT+0100,1.28530,1.28530,1.28530,1.28530,0.12
01.08.2024 00:58:45.000 GMT+0100,1.28531,1.28531,1.28529,1.28530,2.8200000000000003
01.08.2024 00:58:51.000 GMT+0100,1.28527,1.28527,1.28524,1.28524,1.47
01.08.2024 00:59:01.000 GMT+0100,1.28524,1.28524,1.28524,1.28524,0.12
01.08.2024 00:59:02.000 GMT+0100,1.28526,1.28527,1.28526,1.28527,3.6900000000000004
01.08.2024 00:59:03.000 GMT+0100,1.28527,1.28527,1.28527,1.28527,0.9
01.08.2024 00:59:08.000 GMT+0100,1.28530,1.28531,1.28530,1.28531,2.7000000000000006
01.08.2024 00:59:09.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.9
01.08.2024 00:59:18.000 GMT+0100,1.28529,1.28529,1.28529,1.28529,0.9
01.08.2024 00:59:21.000 GMT+0100,1.28531,1.28532,1.28530,1.28530,2.9400000000000004
01.08.2024 00:59:22.000 GMT+0100,1.28531,1.28532,1.28530,1.28531,2.0400000000000005
01.08.2024 00:59:24.000 GMT+0100,1.28531,1.28531,1.28531,1.28531,0.9
01.08.2024 00:59:34.000 GMT+0100,1.28533,1.28533,1.28531,1.28532,3.72
01.08.2024 00:59:38.000 GMT+0100,1.28531,1.28531,1.28530,1.28530,1.8
01.08.2024 00:59:56.000 GMT+0100,1.28531,1.28532,1.28531,1.28532,1.8
01.08.2024 00:59:58.000 GMT+0100,1.28533,1.28533,1.28532,1.28533,1.9200000000000002
01.08.2024 00:59:59.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.12
01.08.2024 01:00:00.000 GMT+0100,1.28533,1.28533,1.28525,1.28525,2.91
01.08.2024 01:00:01.000 GMT+0100,1.28526,1.28528,1.28525,1.28525,5.85
01.08.2024 01:00:02.000 GMT+0100,1.28526,1.28526,1.28526,1.28526,2.7000000000000006
01.08.2024 01:00:04.000 GMT+0100,1.28527,1.28529,1.28527,1.28528,4.62
01.08.2024 01:00:05.000 GMT+0100,1.28530,1.28530,1.28529,1.28529,2.7000000000000006
01.08.2024 01:00:06.000 GMT+0100,1.28530,1.28531,1.28530,1.28530,6.300000000000001
01.08.2024 01:00:07.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,1.8900000000000001
01.08.2024 01:00:09.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9
01.08.2024 01:00:10.000 GMT+0100,1.28532,1.28535,1.28532,1.28533,3.39
01.08.2024 01:00:11.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.12
01.08.2024 01:00:12.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.12
01.08.2024 01:00:13.000 GMT+0100,1.28532,1.28532,1.28531,1.28531,0.24
01.08.2024 01:00:17.000 GMT+0100,1.28532,1.28533,1.28532,1.28533,0.48
01.08.2024 01:00:20.000 GMT+0100,1.28534,1.28536,1.28534,1.28535,2.25
01.08.2024 01:00:22.000 GMT+0100,1.28536,1.28536,1.28536,1.28536,0.12
01.08.2024 01:00:25.000 GMT+0100,1.28534,1.28534,1.28533,1.28533,0.24
01.08.2024 01:00:26.000 GMT+0100,1.28534,1.28534,1.28532,1.28533,2.1
01.08.2024 01:00:28.000 GMT+0100,1.28532,1.28532,1.28532,1.28532,0.12
01.08.2024 01:00:30.000 GMT+0100,1.28533,1.28533,1.28533,1.28533,0.9900000000000001
01.08.2024 01:00:31.000 GMT+0100,1.28534,1.28538,1.28534,1.28538,2.8200000000000003
01.08.2024 01:00:32.000 GMT+0100,1.28539,1.28545,1.28539,1.28545,7.2
01.08.2024 01:00:33.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.9
01.08.2024 01:00:37.000 GMT+0100,1.28544,1.28546,1.28544,1.28546,3.6
01.08.2024 01:00:38.000 GMT+0100,1.28547,1.28550,1.28547,1.28550,2.7000000000000006
01.08.2024 01:00:42.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,1.8
01.08.2024 01:00:43.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,2.7
01.08.2024 01:00:45.000 GMT+0100,1.28545,1.28546,1.28545,1.28546,2.7000000000000006
01.08.2024 01:00:46.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 01:00:48.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 01:00:50.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.9
01.08.2024 01:00:52.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,1.8
01.08.2024 01:00:53.000 GMT+0100,1.28544,1.28551,1.28544,1.28551,7.2
01.08.2024 01:00:54.000 GMT+0100,1.28550,1.28550,1.28550,1.28550,4.95
01.08.2024 01:00:55.000 GMT+0100,1.28549,1.28549,1.28549,1.28549,1.8
01.08.2024 01:00:56.000 GMT+0100,1.28549,1.28549,1.28549,1.28549,1.8
01.08.2024 01:00:59.000 GMT+0100,1.28547,1.28547,1.28545,1.28545,3.6
01.08.2024 01:01:00.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 01:01:03.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,1.8
01.08.2024 01:01:06.000 GMT+0100,1.28545,1.28545,1.28544,1.28545,2.7000000000000006
01.08.2024 01:01:07.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,1.8
01.08.2024 01:01:09.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,2.7
01.08.2024 01:01:10.000 GMT+0100,1.28543,1.28543,1.28542,1.28543,0.35999999999999993
01.08.2024 01:01:13.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,2.25
01.08.2024 01:01:14.000 GMT+0100,1.28546,1.28547,1.28546,1.28547,1.8
01.08.2024 01:01:15.000 GMT+0100,1.28548,1.28550,1.28547,1.28549,9.45
01.08.2024 01:01:16.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,0.9
01.08.2024 01:01:17.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,4.05
01.08.2024 01:01:20.000 GMT+0100,1.28550,1.28550,1.28550,1.28550,0.9
01.08.2024 01:01:25.000 GMT+0100,1.28548,1.28548,1.28548,1.28548,4.95
01.08.2024 01:01:28.000 GMT+0100,1.28550,1.28550,1.28550,1.28550,0.9
01.08.2024 01:01:30.000 GMT+0100,1.28549,1.28549,1.28548,1.28548,2.7000000000000006
01.08.2024 01:01:35.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,0.9
01.08.2024 01:01:37.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 01:01:39.000 GMT+0100,1.28547,1.28547,1.28547,1.28547,0.9
01.08.2024 01:01:40.000 GMT+0100,1.28546,1.28546,1.28546,1.28546,0.9
01.08.2024 01:01:43.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 01:01:45.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,2.7000000000000006
01.08.2024 01:01:46.000 GMT+0100,1.28543,1.28544,1.28543,1.28544,1.8
01.08.2024 01:01:47.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,2.7
01.08.2024 01:01:51.000 GMT+0100,1.28543,1.28543,1.28541,1.28541,2.7000000000000006
01.08.2024 01:01:52.000 GMT+0100,1.28538,1.28539,1.28537,1.28539,2.7000000000000006
01.08.2024 01:01:53.000 GMT+0100,1.28540,1.28541,1.28540,1.28541,3.6
01.08.2024 01:01:55.000 GMT+0100,1.28542,1.28542,1.28542,1.28542,0.9
01.08.2024 01:02:06.000 GMT+0100,1.28543,1.28543,1.28543,1.28543,0.9
01.08.2024 01:02:07.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,1.8
01.08.2024 01:02:14.000 GMT+0100,1.28545,1.28548,1.28545,1.28548,1.8
01.08.2024 01:02:19.000 GMT+0100,1.28548,1.28548,1.28547,1.28547,3.6
01.08.2024 01:02:21.000 GMT+0100,1.28545,1.28545,1.28545,1.28545,0.9
01.08.2024 01:02:28.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.9
01.08.2024 01:02:29.000 GMT+0100,1.28544,1.28544,1.28544,1.28544,0.9
